Fiscal Year,County,Is Charter,LEA Name,School Name,School Id,Mailing Address,Physical Address,Phoenix
2023,Pima,FALSE,Sunnyside Unified District,Santa Clara Elementary School,5822,"6910 S SANTA CLARA AVE , TUCSON, AZ 85756-6543","6910 S SANTA CLARA AVE , TUCSON, AZ 85756-6543",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Sierra 2-8 School,5823,"5801 S DEL MORAL BLVD , TUCSON, AZ 85706-4361","5801 S DEL MORAL BLVD , TUCSON, AZ 85706-4361",FALSE
2023,Pima,FALSE,Sunnyside Unified District,STAR Academic High School,6288,"5093 S LIBERTY AVE , TUCSON, AZ 85706-1329","5093 S LIBERTY AVE , TUCSON, AZ 85706-1329",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Summit View Elementary,5821,"1900 E Summit St , Tucson, AZ 85706","1900 E Summit St , Tucson, AZ 85706",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Sunnyside High School,5827,"1725 E BILBY RD , TUCSON, AZ 85706-4499","1725 E BILBY RD , TUCSON, AZ 85706-4499",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Sunnyside Online Success Academy,91829,"2238 E GINTER RD , TUCSON, AZ 85706-5806","2238 E GINTER RD , TUCSON, AZ 85706-5806",FALSE
2023,Pinal,FALSE,Superior Unified School District,John F Kennedy School,5905,"1500 Sunset Dr, Superior, AZ 85273","1500 Sunset Dr, Superior, AZ 85273",FALSE
2023,Pinal,FALSE,Superior Unified School District,Superior Junior/Senior High School,5907,"100 W PANTHER DR , SUPERIOR, AZ 85173-4528","100 W PANTHER DR , SUPERIOR, AZ 85173-4528",FALSE
2023,Maricopa,TRUE,"Synergy Public School, Inc.",Synergy Public School,962403,"2701 W BETHANY HOME RD , PHOENIX, AZ 85017-1705","2701 W BETHANY HOME RD , PHOENIX, AZ 85017-1705",TRUE
2023,Pima,FALSE,Tanque Verde Unified District,Agua Caliente School,5830,"11420 E LIMBERLOST RD , TUCSON, AZ 85749-8103","11420 E LIMBERLOST RD , TUCSON, AZ 85749-8103",FALSE
2023,Pima,FALSE,Tanque Verde Unified District,Emily Gray Junior High School,5828,"11150 E TANQUE VERDE RD , TUCSON, AZ 85749-8524","11150 E TANQUE VERDE RD , TUCSON, AZ 85749-8524",FALSE
2023,Pima,FALSE,Tanque Verde Unified District,Tanque Verde Elementary School,5829,"2600 N FENNIMORE AVE , TUCSON, AZ 85749-8194","2600 N FENNIMORE AVE , TUCSON, AZ 85749-8194",FALSE
2023,Pima,FALSE,Tanque Verde Unified District,Tanque Verde High School,87466,"4201 N MELPOMENE WAY , TUCSON, AZ 85749-9330","4201 N MELPOMENE WAY , TUCSON, AZ 85749-9330",FALSE
2023,Mohave,TRUE,"Telesis Center for Learning, Inc.",Telesis Preparatory,80980,"2598 STARLITE LN , Lake Havasu City, AZ 86403-4946","2598 STARLITE LN , Lake Havasu City, AZ 86403-4946",FALSE
2023,Mohave,TRUE,"Telesis Center for Learning, Inc.",Telesis Preparatory Academy,78857,"2598 STARLITE LN , Lake Havasu City, AZ 86403-4946","2598 STARLITE LN , Lake Havasu City, AZ 86403-4946",FALSE
2023,Maricopa,TRUE,Tempe Preparatory Academy,Tempe Preparatory Academy,5549,"1251 E SOUTHERN AVE, TEMPE, AZ 85282-5605","1251 E SOUTHERN AVE, TEMPE, AZ 85282-5605",FALSE
2023,Maricopa,FALSE,Tempe School District,Aguilar School,5226,"5800 S FOREST AVE , TEMPE, AZ 85283-2816","5800 S FOREST AVE , TEMPE, AZ 85283-2816",FALSE
2023,Maricopa,FALSE,Tempe School District,Arredondo Elementary School,5222,"1330 E CARSON DR , TEMPE, AZ 85282-7216","1330 E CARSON DR , TEMPE, AZ 85282-7216",FALSE
2023,Maricopa,FALSE,Tempe School District,Broadmor Elementary School,5213,"311 E AEPLI DR , TEMPE, AZ 85282-2205","311 E AEPLI DR , TEMPE, AZ 85282-2205",FALSE
2023,Maricopa,FALSE,Tempe School District,Carminati School,5212,"4001 S MCALLISTER AVE , TEMPE, AZ 85282-5342","4001 S MCALLISTER AVE , TEMPE, AZ 85282-5342",FALSE
2023,Maricopa,FALSE,Tempe School District,Connolly Middle School,5231,"2002 E CONCORDA DR , TEMPE, AZ 85282-2999","2002 E CONCORDA DR , TEMPE, AZ 85282-2999",FALSE
2023,Maricopa,FALSE,Tempe School District,Curry Elementary School,5221,"1974 E MEADOW DR , TEMPE, AZ 85282-2946","1974 E MEADOW DR , TEMPE, AZ 85282-2946",FALSE
2023,Maricopa,FALSE,Tempe School District,Fees College Preparatory Middle School,5232,"1600 E WATSON DR , TEMPE, AZ 85283-3147","1600 E WATSON DR , TEMPE, AZ 85283-3147",FALSE
2023,Maricopa,FALSE,Tempe School District,Flora Thew Elementary School,5214,"2130 E HOWE AVE , TEMPE, AZ 85281-4818","2130 E HOWE AVE , TEMPE, AZ 85281-4818",FALSE
2023,Maricopa,FALSE,Tempe School District,Frank Elementary School,5211,"8409 S AVENIDA DEL YAQUI , GUADALUPE, AZ 85283-1027","8409 S AVENIDA DEL YAQUI , GUADALUPE, AZ 85283-1027",FALSE
2023,Maricopa,FALSE,Tempe School District,Fuller Elementary School,5228,"1975 E CORNELL DR , TEMPE, AZ 85283-2361","1975 E CORNELL DR , TEMPE, AZ 85283-2361",FALSE
2023,Maricopa,FALSE,Tempe School District,Getz School,5233,"625 W CORNELL DR , TEMPE, AZ 85283-1759","625 W CORNELL DR , TEMPE, AZ 85283-1759",FALSE
2023,Maricopa,FALSE,Tempe School District,Gililland Middle School,5230,"1025 S BECK AVE , TEMPE, AZ 85281-5399","1025 S BECK AVE , TEMPE, AZ 85281-5399",FALSE
2023,Maricopa,FALSE,Tempe School District,Holdeman Elementary School,5215,"1326 W 18TH ST , TEMPE, AZ 85281-6213","1326 W 18TH ST , TEMPE, AZ 85281-6213",FALSE
2023,Maricopa,FALSE,Tempe School District,Hudson Elementary School,5219,"1325 E MALIBU DR , TEMPE, AZ 85282-5742","1325 E MALIBU DR , TEMPE, AZ 85282-5742",FALSE
2023,Maricopa,FALSE,Tempe School District,Laird Elementary School,5216,"1500 N SCOVEL ST , TEMPE, AZ 85281-1698","1500 N SCOVEL ST , TEMPE, AZ 85281-1698",FALSE
2023,Maricopa,FALSE,Tempe School District,McKemy Academy of International  Studies,91913,"3205 S RURAL RD , TEMPE, AZ 85282-3853","2250 S COLLEGE AVE , TEMPE, AZ 85282-2252",FALSE
2023,Maricopa,FALSE,Tempe School District,Meyer Montessori,5217,"2615 S DORSEY LN , TEMPE, AZ 85282-2768","2615 S DORSEY LN , TEMPE, AZ 85282-2768",FALSE
2023,Maricopa,FALSE,Tempe School District,Nevitt Elementary School,5224,"4525 E SAINT ANNE AVE , PHOENIX, AZ 85042-5359","4525 E SAINT ANNE AVE , PHOENIX, AZ 85042-5359",TRUE
2023,Maricopa,FALSE,Tempe School District,Rover Elementary School,5227,"1300 E WATSON DR , TEMPE, AZ 85283-3143","1300 E WATSON DR , TEMPE, AZ 85283-3143",FALSE
2023,Maricopa,FALSE,Tempe School District,Scales Technology Academy,5220,"1115 W 5TH ST , TEMPE, AZ 85281-2510","1115 W 5TH ST , TEMPE, AZ 85281-2510",FALSE
2023,Maricopa,FALSE,Tempe School District,Tempe Elementary Online Community,1001716,"1600 E WATSON DR, TEMPE, AZ 85283-3147","1600 E WATSON DR, TEMPE, AZ 85283-3147",FALSE
2023,Maricopa,FALSE,Tempe School District,Ward Traditional Academy,81057,"1965 E HERMOSA DR , TEMPE, AZ 85282-5833","1965 E HERMOSA DR , TEMPE, AZ 85282-5833",FALSE
2023,Maricopa,FALSE,Tempe School District,Wood School,5225,"727 W CORNELL DR , TEMPE, AZ 85283-2705","727 W CORNELL DR , TEMPE, AZ 85283-2705",FALSE
2023,Maricopa,FALSE,Tempe Union High School District,Compadre High School,5450,"500 W GUADALUPE RD , TEMPE, AZ 85283-3599","500 W GUADALUPE RD , TEMPE, AZ 85283-3599",FALSE
2023,Maricopa,FALSE,Tempe Union High School District,Corona Del Sol High School,5447,"1001 E KNOX RD , TEMPE, AZ 85284-3204","1001 E KNOX RD , TEMPE, AZ 85284-3204",FALSE
2023,Maricopa,FALSE,Tempe Union High School District,Desert Vista High School,5449,"16440 S 32ND ST , PHOENIX, AZ 85048-7807","16440 S 32ND ST , PHOENIX, AZ 85048-7807",TRUE
2023,Maricopa,FALSE,Tempe Union High School District,Marcos De Niza High School,5446,"6000 S LAKESHORE DR , TEMPE, AZ 85283-3049","6000 S LAKESHORE DR , TEMPE, AZ 85283-3049",FALSE
2023,Maricopa,FALSE,Tempe Union High School District,Mcclintock High School,5445,"1830 E DEL RIO DR , TEMPE, AZ 85282-2823","1830 E DEL RIO DR , TEMPE, AZ 85282-2823",FALSE
2023,Maricopa,FALSE,Tempe Union High School District,Mountain Pointe High School,5448,"4201 E KNOX RD , PHOENIX, AZ 85044-4701","4201 E KNOX RD , PHOENIX, AZ 85044-4701",TRUE
2023,Maricopa,FALSE,Tempe Union High School District,TAPBI,87990,"500 W GUADALUPE RD , TEMPE, AZ 85283-3599","500 W GUADALUPE RD , TEMPE, AZ 85283-3599",FALSE
2023,Maricopa,FALSE,Tempe Union High School District,Tempe High School,5444,"1730 S MILL AVE , TEMPE, AZ 85281-6600","1730 S MILL AVE , TEMPE, AZ 85281-6600",FALSE
2023,Graham,FALSE,Thatcher Unified District,Eagle Online Academy,1001768,"PO BOX 610, THATCHER, AZ 85552-0610","3490 W MAIN ST, THATCHER, AZ 85552-5713",FALSE
2023,Graham,FALSE,Thatcher Unified District,Jack Daley Primary School,4886,"PO BOX 610 , THATCHER, AZ 85552-0610","3615 Second St. , Thatcher, AZ 85552",FALSE
2023,Graham,FALSE,Thatcher Unified District,Thatcher Elementary School,4887,"PO BOX 610 , THATCHER, AZ 85552-0610","1350 4th Avenue, Thatcher, AZ 85552",FALSE
2023,Graham,FALSE,Thatcher Unified District,Thatcher High School,4889,"PO BOX 610 , THATCHER, AZ 85552-0610","601 North 3rd Avenue , Thatcher, AZ 85552",FALSE
2023,Graham,FALSE,Thatcher Unified District,Thatcher Middle School,4888,"PO BOX 610 , THATCHER, AZ 85552-0610","1300 North 4th Avenue, Thatcher, AZ 85552",FALSE
2023,Maricopa,TRUE,The Boys & Girls Clubs of the Valley,Mesa Arts Academy,5470,"221 W 6TH AVE , MESA, AZ 85210-2446","221 W 6TH AVE , MESA, AZ 85210-2446",FALSE
2023,Pima,TRUE,"The Charter Foundation, Inc.",AmeriSchools Academy - Camelback,6063,"5383 E ROCKRIDGE RD , PHOENIX, AZ 85018-1936","1333 W CAMELBACK RD , PHOENIX, AZ 85013-2106",TRUE
2023,Pima,TRUE,"The Charter Foundation, Inc.",AmeriSchools Academy - Country Club,79296,"1150 N COUNTRY CLUB RD, TUCSON, AZ 85716-3942","1150 N COUNTRY CLUB RD, TUCSON, AZ 85716-3942",FALSE
2023,Pima,TRUE,"The Charter Foundation, Inc.",AmeriSchools Academy - Yuma,78904,"5383 E ROCKRIDGE RD , PHOENIX, AZ 85018-1936","2098 S 3RD AVE , YUMA, AZ 85364-6425",FALSE
2023,Pima,TRUE,"The Charter Foundation, Inc.",Amerischools Academy North,91212,"5383 E ROCKRIDGE RD , PHOENIX, AZ 85018-1936","1220 S 4TH AVE , YUMA, AZ 85364-4624",FALSE
2023,Pima,TRUE,"The Charter Foundation, Inc.",AmeriSchools Academy Online Instruction,1001692,"1150 N COUNTRY CLUB RD, TUCSON, AZ 85716-3942","1150 N COUNTRY CLUB RD, TUCSON, AZ 85716-3942",FALSE
2023,Maricopa,TRUE,The Farm at Mission Montessori Academy,Mission Montessori Academy's Middle Years Program,92247,"4530 E GOLD DUST AVE , PHOENIX, AZ 85028-4221","4530 E GOLD DUST AVE , PHOENIX, AZ 85028-4221",TRUE
2023,Maricopa,TRUE,The French American School of Arizona,The French American Academy of Arizona,769544,"2222 S PRICE RD , TEMPE, AZ 85282-3013","2222 S PRICE RD , TEMPE, AZ 85282-3013",FALSE
2023,Pinal,TRUE,The Grande Innovation Academy,Path to Potential,1001918,"950 N PEART RD, CASA GRANDE, AZ 85122-5403","950 N PEART RD, CASA GRANDE, AZ 85122-5403",FALSE
2023,Pinal,TRUE,The Grande Innovation Academy,The Grande Innovation,649230,"950 N PEART RD , CASA GRANDE, AZ 85122-5403","950 N PEART RD , CASA GRANDE, AZ 85122-5403",FALSE
2023,Maricopa,TRUE,"The Odyssey Preparatory Academy, Inc.",Odyssey Institute for Advanced and International Studies,91825,"6500 S APACHE RD , BUCKEYE, AZ 85326-1528","1495 S VERRADO WAY , BUCKEYE, AZ 85326-9215",FALSE
2023,Maricopa,TRUE,"The Odyssey Preparatory Academy, Inc.",The Odyssey Preparatory Academy,90772,"4290 S MILLER RD STE 112 , BUCKEYE, AZ 85326-6307","6500 S APACHE RD , BUCKEYE, AZ 85326-1528",FALSE
2023,Maricopa,TRUE,"The Odyssey Preparatory Academy, Inc.",The Odyssey Preparatory Academy - Sienna Hills,92233,"2400 N SIENNA HILLS PKWY , BUCKEYE, AZ 85396-2030","2400 N SIENNA HILLS PKWY , BUCKEYE, AZ 85396-2030",FALSE
2023,Maricopa,TRUE,"The Odyssey Preparatory Academy, Inc.",The Odyssey Preparatory Academy Goodyear,91205,"6500 S APACHE RD , BUCKEYE, AZ 85326-1528","17532 W HARRISON ST , GOODYEAR, AZ 85338-8000",FALSE
2023,Maricopa,TRUE,"The Paideia Academies, Inc",Paideia Liberal Arts Academy,1001431,"1535 E BASELINE RD, PHOENIX, AZ 85042-6732","1535 E BASELINE RD, PHOENIX, AZ 85042-6732",TRUE
2023,Maricopa,TRUE,"The Paideia Academies, Inc",Paideia Virtual Academy,1001182,"1535 E BASELINE RD, PHOENIX, AZ 85042-6732","1535 E BASELINE RD, PHOENIX, AZ 85042-6732",TRUE
2023,Maricopa,TRUE,"The Paideia Academies, Inc",The Paideia Academy of South Phoenix,91775,"7777 S 15TH TER , PHOENIX, AZ 85042-6754","7777 S 15TH TER , PHOENIX, AZ 85042-6754",TRUE
2023,Maricopa,TRUE,Think Through Academy,Think Through Academy,1000047,"3232 W Thomas Rd, Phoenix, AZ 85017-5309","3232 W Thomas Rd, Phoenix, AZ 85017-5309",TRUE
2023,Maricopa,FALSE,Tolleson Elementary District,Arizona Desert Elementary School,10869,"8803 W VAN BUREN ST , TOLLESON, AZ 85353-3101","8803 W VAN BUREN ST , TOLLESON, AZ 85353-3101",FALSE
2023,Maricopa,FALSE,Tolleson Elementary District,Desert Oasis Elementary School,87526,"9401 W GARFIELD ST , TOLLESON, AZ 85353-1606","8802 W MCDOWELL RD , PHOENIX, AZ 85037-4100",TRUE
2023,Maricopa,FALSE,Tolleson Elementary District,Porfirio H. Gonzales Elementary School,6240,"9401 W GARFIELD ST , TOLLESON, AZ 85353-1606","9401 W GARFIELD ST , TOLLESON, AZ 85353-1606",FALSE
2023,Maricopa,FALSE,Tolleson Elementary District,Sheely Farms Elementary School,79402,"9450 W ENCANTO BLVD , PHOENIX, AZ 85037-4202","9450 W ENCANTO BLVD , PHOENIX, AZ 85037-4202",TRUE
2023,Maricopa,FALSE,Tolleson Elementary District,Tolleson Virtual Academy,1001766,"9261 West Van Buren Street, Tolleson, AZ 85353","9261 West Van Buren Street, Tolleson, AZ 85353",FALSE
2023,Maricopa,FALSE,Tolleson Union High School District,Copper Canyon High School,85810,"9126 W CAMELBACK RD , GLENDALE, AZ 85305-3116","9126 W CAMELBACK RD , GLENDALE, AZ 85305-3116",FALSE
2023,Maricopa,FALSE,Tolleson Union High School District,La Joya Community High School,80051,"11650 W WHYMAN AVE , AVONDALE, AZ 85323-8461","11650 W WHYMAN AVE , AVONDALE, AZ 85323-8461",FALSE
2023,Maricopa,FALSE,Tolleson Union High School District,Sierra Linda High School,89908,"9801 W VAN BUREN ST , TOLLESON, AZ 85353-2833","9801 W VAN BUREN ST , TOLLESON, AZ 85353-2833",FALSE
2023,Maricopa,FALSE,Tolleson Union High School District,Tolleson Union High School,5452,"9419 W VAN BUREN ST , TOLLESON, AZ 85353-2804","9419 W VAN BUREN ST , TOLLESON, AZ 85353-2804",FALSE
2023,Maricopa,FALSE,Tolleson Union High School District,Tolleson Virtual High School,1000260,"9801 W VAN BUREN ST, TOLLESON, AZ 85353-2833","9801 W VAN BUREN ST, TOLLESON, AZ 85353-2833",FALSE
2023,Maricopa,FALSE,Tolleson Union High School District,University High School,90551,"9419 W VAN BUREN ST , TOLLESON, AZ 85353-2804","9419 W VAN BUREN ST , TOLLESON, AZ 85353-2804",FALSE
2023,Maricopa,FALSE,Tolleson Union High School District,West Point High School,90085,"9801 W VAN BUREN ST , TOLLESON, AZ 85353-2833","11620 W ENCANTO BLVD, AVONDALE, AZ 85392-5117",FALSE
2023,Maricopa,FALSE,Tolleson Union High School District,Westview High School,5453,"10850 W GARDEN LAKES PKWY , AVONDALE, AZ 85392-3718","10850 W GARDEN LAKES PKWY , AVONDALE, AZ 85392-3718",FALSE
2023,Pinal,FALSE,Toltec School District,Arizona City Elementary School,92244,"3315 N TOLTEC RD , ELOY, AZ 85131-9680","12115 W BENITO DR , ARIZONA CITY, AZ 85123",FALSE
2023,Pinal,FALSE,Toltec School District,ECambridge,92524,"3315 N TOLTEC RD , ELOY, AZ 85131-9680","3315 N TOLTEC RD , ELOY, AZ 85131-9680",FALSE
2023,Pinal,FALSE,Toltec School District,Toltec Elementary School,5945,"3315 N TOLTEC RD , ELOY, AZ 85131-9680","3315 N TOLTEC RD , ELOY, AZ 85131-9680",FALSE
2023,Cochise,FALSE,Tombstone Unified District,Huachuca City School,4749,"411 North 9th ST, TOMBSTONE, AZ 85638","100 SCHOOL DR, HUACHUCA CITY, AZ 85616-9775",FALSE
2023,Cochise,FALSE,Tombstone Unified District,Tombstone High School,4751,"PO BOX 1000 , TOMBSTONE, AZ 85638-1000","1211 N. Yellowjacket Way, Tombstone, AZ 85638",FALSE
2023,Cochise,FALSE,Tombstone Unified District,Walter J Meyer School,4750,"PO BOX 1000, TOMBSTONE, AZ 85638-1000","411 N. 9th St., Tombstone, AZ 85638",FALSE
2023,Gila,FALSE,Tonto Basin Elementary District,Tonto Basin Elementary,4877,"PO BOX 337 , TONTO BASIN, AZ 85553-0337","445 S. Old Hwy 188, Tonto Basin, AZ 85553",FALSE
2023,Mohave,FALSE,Topock Elementary District,Topock Elementary School,5581,"PO BOX 370 , TOPOCK, AZ 86436-0370","5083 Tule Dr. , Topock, AZ 86436",FALSE
2023,Graham,TRUE,Triumphant Learning Center,Triumphant Learning Center,4897,"201 E MAIN ST , SAFFORD, AZ 85546-2051","201 E MAIN ST , SAFFORD, AZ 85546-2051",FALSE
2023,Maricopa,TRUE,Trivium Preparatory Academy,Great Hearts Academies - Trivium Prep,91156,"4801 E WASHINGTON ST STE 250, PHOENIX, AZ 85034-2025","2001 N BULLARD AVE , GOODYEAR, AZ 85395-3372",FALSE
2023,Coconino,FALSE,Tuba City Unified School District #15,Dzil Libei Elementary School,4834,"PO BOX 67 , TUBA CITY, AZ 86045-0067","67 E Fir Street, Tuba City, AZ 86045",FALSE
2023,Coconino,FALSE,Tuba City Unified School District #15,Nizhoni Accelerated Academy,78916,"PO BOX 67 , TUBA CITY, AZ 86045-0067","67 East Spruce Dr., Tuba City, AZ 86045",FALSE
2023,Coconino,FALSE,Tuba City Unified School District #15,Tsinaabaas Habitiin Elementary School,4835,"PO BOX 67 , TUBA CITY, AZ 86045-0067","Hwy 89, 2 miles East of Gap Trading Post , Tuba City, AZ 86045",FALSE
2023,Coconino,FALSE,Tuba City Unified School District #15,Tuba City Elementary School,4833,"PO BOX 67 , TUBA CITY, AZ 86045-0067","Maple Street , Tuba City, AZ 86045",FALSE
2023,Coconino,FALSE,Tuba City Unified School District #15,Tuba City High School,4838,"PO BOX 67 , TUBA CITY, AZ 86045-0067","Warrior Drive , Tuba City, AZ 86045",FALSE
2023,Coconino,FALSE,Tuba City Unified School District #15,Tuba City Junior High School,4837,"PO BOX 67 , TUBA CITY, AZ 86045-0067","67 East Fir Street, Tuba City, AZ 86045",FALSE
2023,Pima,TRUE,"Tucson Country Day School, Inc.",Tucson Country Day School,79103,"9239 E WRIGHTSTOWN RD , TUCSON, AZ 85715-5514","9239 E WRIGHTSTOWN RD , TUCSON, AZ 85715-5514",FALSE
2023,Pima,TRUE,"Tucson International Academy, Inc.",TIA East,90044,"2700 W BROADWAY BLVD , TUCSON, AZ 85745-1715","450 N PANTANO RD , TUCSON, AZ 85710-2309",FALSE
2023,Pima,TRUE,"Tucson International Academy, Inc.",TIA West,90045,"2700 W BROADWAY BLVD , TUCSON, AZ 85745-1715","2700 W BROADWAY BLVD , TUCSON, AZ 85745-1715",FALSE
2023,Pima,TRUE,"Tucson International Academy, Inc.",Tucson International Academy,79980,"2700 W BROADWAY BLVD, TUCSON, AZ 85745-1715","2700 W BROADWAY BLVD, TUCSON, AZ 85745-1715",FALSE
2023,Pima,TRUE,"Tucson International Academy, Inc.",Tucson International Academy Midvale,84297,"2700 W BROADWAY BLVD , TUCSON, AZ 85745-1715","1625 W VALENCIA RD STE 109 , TUCSON, AZ 85746-6022",FALSE
2023,Pima,TRUE,Tucson Preparatory School,Tucson Preparatory School,5892,"104 E PRINCE RD, TUCSON, AZ 85705-3666","104 E PRINCE RD, TUCSON, AZ 85705-3666",FALSE
2023,Pima,FALSE,Tucson Unified District,Alice Vail Middle School,5750,"5350 E 16TH ST , TUCSON, AZ 85711-4404","5350 E 16TH ST , TUCSON, AZ 85711-4404",FALSE
2023,Pima,FALSE,Tucson Unified District,Anna Henry Elementary School,5685,"650 N IGO WAY , TUCSON, AZ 85710-2648","650 N IGO WAY , TUCSON, AZ 85710-2648",FALSE
2023,Pima,FALSE,Tucson Unified District,Anna Lawrence Intermediate School,5694,"4850 W JEFFREY RD , TUCSON, AZ 85757-9594","4850 W JEFFREY RD , TUCSON, AZ 85757-9594",FALSE
2023,Pima,FALSE,Tucson Unified District,Annie Kellond Elementary School,5693,"6606 E LEHIGH DR , TUCSON, AZ 85710-4609","6606 E LEHIGH DR , TUCSON, AZ 85710-4609",FALSE
2023,Pima,FALSE,Tucson Unified District,Blenman Elementary School,5659,"1695 N COUNTRY CLUB RD , TUCSON, AZ 85716-3118","1695 N COUNTRY CLUB RD , TUCSON, AZ 85716-3118",FALSE
2023,Pima,FALSE,Tucson Unified District,Bloom Elementary,5660,"8310 E PIMA ST , TUCSON, AZ 85715-5218","8310 E PIMA ST , TUCSON, AZ 85715-5218",FALSE
2023,Pima,FALSE,Tucson Unified District,Bonillas Elementary Basic Curriculum Magnet School,5661,"4757 E WINSETT ST , TUCSON, AZ 85711-4370","4757 E WINSETT ST , TUCSON, AZ 85711-4370",FALSE
2023,Pima,FALSE,Tucson Unified District,Booth Magnet Elementary School,5662,"450 East Montego Drive , Tucson, AZ 85710","450 East Montego Drive , Tucson, AZ 85710",FALSE
2023,Pima,FALSE,Tucson Unified District,Booth-Fickett Math/Science Magnet School,5738,"450 S MONTEGO DR , TUCSON, AZ 85710-3796","450 S MONTEGO DR , TUCSON, AZ 85710-3796",FALSE
2023,Pima,FALSE,Tucson Unified District,Borman Elementary School,5663,"6630 E LIGHTNING DR , TUCSON, AZ 85708-1043","6630 E LIGHTNING DR , TUCSON, AZ 85708-1043",FALSE
2023,Pima,FALSE,Tucson Unified District,Borton Primary Magnet School,5664,"700 E 22ND ST , TUCSON, AZ 85713-1703","700 E 22ND ST , TUCSON, AZ 85713-1703",FALSE
2023,Pima,FALSE,Tucson Unified District,C E Rose Elementary School,5715,"710 W MICHIGAN ST , TUCSON, AZ 85714-1257","710 W MICHIGAN ST , TUCSON, AZ 85714-1257",FALSE
2023,Pima,FALSE,Tucson Unified District,Carrillo Intermediate Magnet School,5666,"440 S MAIN AVE , TUCSON, AZ 85701-2228","440 S MAIN AVE , TUCSON, AZ 85701-2228",FALSE
2023,Pima,FALSE,Tucson Unified District,Catalina High School,5756,"3645 E PIMA ST , TUCSON, AZ 85716-3320","3645 E PIMA ST , TUCSON, AZ 85716-3320",FALSE
2023,Pima,FALSE,Tucson Unified District,Catalina Online Learning Experience,85924,"3645 E PIMA ST, TUCSON, AZ 85716-3320","3645 E PIMA ST, TUCSON, AZ 85716-3320",FALSE
2023,Pima,FALSE,Tucson Unified District,Cavett Elementary School,5667,"2120 E NACO VIS , TUCSON, AZ 85713-5111","2120 E NACO VIS , TUCSON, AZ 85713-5111",FALSE
2023,Pima,FALSE,Tucson Unified District,Cholla High School,5757,"2001 W STARR PASS BLVD , TUCSON, AZ 85713-1303","2001 W STARR PASS BLVD , TUCSON, AZ 85713-1303",FALSE
2023,Pima,FALSE,Tucson Unified District,Collier Elementary School,5668,"3900 N BEAR CANYON RD , TUCSON, AZ 85749-8220","3900 N BEAR CANYON RD , TUCSON, AZ 85749-8220",FALSE
